name,ratings,date,helpful,comment,developer_comment
부전동,5,2020-03-14,3,너무 서비스가 괜찮아서 지인들 한테 추천 하게 됨,"Miso, Inc.2020년 3월 16일안녕하세요, 부전동 고객님. 미소를 이용해 주셔서 감사합니다. 미소를 추천해주신 고객님에게 부끄럽지 않도록, 더 좋은 서비스로 보답하는 미소가 되도록 하겠습니다.  모든 고객님께서 저희 서비스를 만족할 수 있도록 클리너님들도, 서비스 품질도 항상 심혈을 기울이고 있습니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요. 감사합니다 ^_^"
함초희,5,2020-04-04,3,청소 제대로 해주셔서 감사합니다 ^^ 앞으로 미소 자주 이용할려고요,"Miso, Inc.2020년 4월 6일안녕하세요, 함초희 고객님. 미소를 이용해 주셔서 감사합니다. 청소가 필요하실 때 미소를 다시 찾아주세요. 고객님의 만족스러운 이용을 위해서 노력하겠습니다. 앞으로도 번거로운 청소일은 미소에 맡기시고, 여가와 행복을 즐기면서 미소 지으시는 일만 가득하길 바랍니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요. ^_^ 감사합니다 :)"
최성철,1,2020-05-03,0,아직 경남권은 해당지역이 아니네요....,"Miso, Inc.2020년 5월 4일안녕하세요, 최성철 고객님. 미소 이용에 불편을 드려서 죄송합니다. 미소 생활청소/가사도우미 서비스는 서울, 경기, 인천, 대전, 부산, 대구, 광주, 울산, 창원에서 진행 중입니다. 앞으로 서비스 지역을 지속적으로 확장해 나갈 예정이오니, 조금만 더 기다려주시면 더 나은 서비스로 찾아뵙도록 노력하겠습니다. 감사합니다. :)"
손준기,5,2020-02-27,1,가격도 저렴하고요 특히나 청소를 워낙 잘 해주니까 돈이 안아까웠습니다,"Miso, Inc.2020년 3월 2일안녕하세요, 손준기 고객님. 미소를 이용해주셔서 감사합니다. 미소는 합리적인 가격과 클리너님 관리 등을 통해서, 더 좋은 서비스를 제공해 드리고자 오늘도 노력하고 있습니다. 앞으로도 번거로운 청소일은 미소에 맡기시고, 여가와 행복을 즐기면서 미소 지으시는 일만 가득하길 바랍니다. 고객님의 일상이 행복하도록 미소가 함께하겠습니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요 ^_^"
金星宇,5,2020-03-02,3,청소 깔끔하게 잘해줘서 ㅋㅋ 자주 이용하게되더라구요,"Miso, Inc.2020년 3월 4일안녕하세요, 金星宇 고객님. 미소를 이용해주셔서 감사합니다. 모두의 일상이 행복해지도록 오늘도 미소는 노력하고 있습니다. 고객님의 일을 덜어 드릴 수 있어서  마음이 편안 합니다. 추후, 청소 서비스가 다시 필요하시면 또 찾아 주세요. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요. 감사합니다 ^_^"
sw b,5,2020-04-28,1,꼼꼼한 청소 감사해요 자주 이용할게요,
이창은,4,2020-05-13,0,클리너 선택할수 잇으면 좋겟어요 이름만이라도,
윤호정,5,2020-05-15,2,와 ㅠ 청소 잘 해주셔서 감사해요 완전 만족 합니다,
김은진,5,2020-02-11,2,정기적으로 이용중이고요 오실때 마다 만족 해 하고 있어요,"Miso, Inc.2020년 2월 21일안녕하세요, 김은진 고객님. 미소 서비스를 이용해주시면서 만족하신 점 감사합니다.  항상 최선을 다해 서비스 품질에 신경쓰고 있습니다. 앞으로도 정성을 다해 꼼꼼하게 신경쓰는 미소가 되겠습니다. 오늘도 좋은 하루 보내세요 ^_^ 감사합니다~"
지은순,5,2020-04-08,2,워낙 집안일도 많고 아이 때문에 힘들었는데 . 이거 쓰고난이후로 많이 줄었습니다 . 이모님이 진짜 꼼꼼하게 잘 해주시네요,"Miso, Inc.2020년 4월 10일안녕하세요, 지은순 고객님. 미소를 이용해 주셔서 감사합니다. 집안일과 육아로 인하여 바쁘신 고객님의 일상이 미소 서비스를 통해 조금이나마 여유로워지셨다면, 기쁜 마음입니다. 고객님의 기대에 부응할 수 있도록, 저희는 오늘도 최선을 다하고 있습니다. 모든 고객님께서 저희 서비스를 만족할 수 있도록 클리너님들도, 서비스 품질도 항상 심혈을 기울이고 있습니다. 추후, 청소 서비스가 다시 필요하시면 또 찾아 주세요 ^^ 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요. 감사합니다 :)"
김민성,5,2020-03-27,3,청소 상당히 잘 해주시는데요 ㅎㅎ 꼼꼼하게 자기 집처럼 해주시는 모습에 감동 받았네요 ㅠㅠ 덕분에 주말이 편해집니다,"Miso, Inc.2020년 3월 30일안녕하세요, 김민성 고객님. 미소를 이용해 주셔서 감사합니다. 미소로 인해서 주말이 편해지고, 미소 서비스에 감동 받았다고 말씀주시니, 고객님의 사랑에 더 좋은 서비스로 보답하고 싶은 마음뿐입니다. 미소는 고객님의 생활을 더 편하고 쉽게 만들기 위해서 오늘도 노력하고 있습니다. 청소가 필요 하실 때에는 미소를 기억해주세요. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요. 감사합니다. :)"
최상현,5,2020-03-31,3,청소 감사합니다 ㅎㅎ 이렇게 청소 받으니까 스트레스도 풀리고 정말 좋더라고요,"Miso, Inc.2020년 4월 3일안녕하세요, 최상현 고객님. 미소를 이용해 주셔서 감사합니다. 스트레스가 풀릴 정도로 미소의 서비스가 마음에 드신다고 하시니, 고객님에게 더욱 좋은 모습을 보이고 싶은 마음 뿐입니다. 추후, 청소가 다시 필요하실때에는 미소를 기억해주세요 ^^ 미소는 고객님의 생활을 더 편하고 쉽게 만들기 위해서 오늘도 노력하고 있습니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요 ^_^"
유환진,5,2020-05-06,2,청소 잘해주셔서 감사합니다 이제 청소로 고민 할게 없어서 ㅎㅎ,
Cejuu성민,5,2020-02-28,0,청소 잘 해주시네요 마음에 듭니다 서비스는 최상이고요,"Miso, Inc.2020년 3월 3일안녕하세요, Cejuu성민고객님.  미소 서비스를 이용해주시면서 만족하신 점 감사합니다. 항상 최선을 다해 서비스 품질에 신경쓰고 있습니다. 앞으로도 정성을 다해 꼼꼼하게 신경쓰는 미소가 되겠습니다.코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요 ^_^"
안남승,5,2020-04-18,1,생각보다 깔끔하게 청소 해주십니다.,
yeeon so,2,2020-05-23,0,후기보고 이용하게 되었어요. 오시기 전에 미리 전화도 주시고 청소 전후로 사진찍어서 설명도 해주셔서 좋았어요. 근데.. 마무리가 너무 지저분했네요ㅠㅠ 급하신 건 이해하지만 방바닥과 화장실에 먼지 덩어리가 그대로 있고 화장지와 수건도 젖어있고 물품도 어지럽힌 그대로라 마음이 좋진 않았어요ㅜㅠ 다음에 다시 신청하진 않을 것 같아요..,"Miso, Inc.2020년 5월 25일안녕하세요, yeeon so 고객님. 미소를 믿고 이용해 주셨는데, 불만족스러운 경험을 하게 되셔서 죄송한 마음 뿐 입니다. 미소에서는 어떤 클리너님을 통해 서비스 받아도 만족스러운 퀄리티를 받아볼 수 있도록 하려하는데 그러지 못했던 점 죄송합니다.  미소는 적극적인 평가 및 교육 시스템을 통해 이 문제에 대해 철저히 관리하도록하겠습니다. 스토어 특성상 고객님 정보가 확인 되지 않아서 바로 도움 드리기가 어렵습니다. 번거로우시겠지만, 미소 실시간 문의로 사안과 고객님 성함 및 연락처를 남겨주시면 자세한 사안 확인 하도록 하겠습니다. 코로나19가 유행하는 가운데, 건강 조심하시기 바랍니다."
앙우상,5,2020-02-11,2,확실히 이렇게 집안 청소 서비스 받으니까 시간도 많이 생기고 좋더라고요 ~ 맞벌이 하는부부라면 필히 써보시라고 추천 드리고 싶네요 .. 주말엔 시간 확실히 많이 남습니다,"Miso, Inc.2020년 2월 12일안녕하세요, 앙우상 고객님. 미소를 이용해 주셔서 감사합니다.  앞으로도 힘들고 번거로운 가사일은 미소에게 맡겨주시고, 그 시간 동안 여가와 행복을 즐기면서 미소 지으시는 일만 가득하길 바랍니다. 감사합니다 ^_^"
구구가가,5,2020-03-14,3,맞벌이 부부라 바로 사용했습니다 . 진즉 ㅠ 이거 쓸걸 그랬네요,"Miso, Inc.2020년 3월 16일안녕하세요, 구구가가 고객님.  미소를 이용해주셔서 감사합니다. 맞벌이 하시느라 바쁘실 고객님의 일을 덜어드린 거 같아서 기쁩니다. 앞으로도 번거로운 청소일은 미소에 맡기시고, 가족과 함께 여가와 행복을 즐기면서 미소 지으시는 일만 가득하길 바랍니다. 미소는 고객님의 생활을 더 편하고 쉽게 만들기 위해서 오늘도 노력하고 있습니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요 . 감사합니다 ^_^"
유준희,5,2020-05-01,2,청소에대한 스트레스가 싹 사라졌어요 ㅎㅎ 너무 감사합니다,
김유진,5,2020-05-23,2,친구랑 둘이 사는데도 둘다 투잡러라 일이 바빠서 마음먹고 청소를 할 수 있는 날이 많지 않았어요 그리고 화장실 구조상 곰팡이가 자주 생기고 감당이 안 돼서 결국 클리너님을 불렀는데 청소 팁도 알려주시고 정말 열심히 해주시더라구요 그리고 뒷정리도 깔끔하게 다 해주시고 너무 좋았어요 계속 이용할거 같습니다,
SM Sun,5,2020-03-06,3,"아무래도 집에 있는 동안 다른 사람 오면 제 시간도 방해 받는 거 같아서 .. ㅎㅎ 문화센터 갔다가 운동 가는 그 사이에 청소 받았어요~~ 다른 데 전혀 할 필요 없이, 화장실 2개만 청소해달라고 미리 이야기 해뒀어요 .. 집에서 홈케어 하느라 세면대랑 수전에 오일 얼룩이 좀 있었는데 그거 잘 닦아 주고 가셨네요~^^ 화장지 걸어두는 거에 화장지 먼지가 쌓여도 한 번도 안 닦았었는데 거기도 닦아주고 가셨어요~~ 샴푸통 바닥에 분홍 물 때 끼어 있었는데 거기도 닦아주시고 .. 세상에나 .. 반짝반짝해요~^^","Miso, Inc.2020년 3월 9일안녕하세요,  SM Sun 고객님.  미소를 이용해 주셔서 감사합니다 ^^ 모든 고객님께서 저희 서비스를 만족할 수 있도록 클리너님들도, 서비스 품질도 항상 심혈을 기울이고 있습니다. 항상 최선을 다해 서비스 품질에 신경쓰겠습니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요. 감사합니다 ^_^"
김정환,5,2020-03-14,3,정기적으로 이용할려고 생각 하고 있습니다 . 시간 약속도 잘 지켜주시고 꼼꼼히 해주시는 모습에 감동 받았습니다,"Miso, Inc.2020년 3월 16일안녕하세요, 김정환 고객님. 미소를 이용해 주셔서 감사합니다. 정기 서비스 신청은 어플에서 직접 신청 및 실시간 문의 통해서 가능 하세요. 모든 고객님께서 저희 서비스에 만족할 수 있도록 클리너님들도, 서비스 품질도 심혈을 기울이고 있습니다. 앞으로도 믿을 수 있는 서비스를 제공하기 위해 더욱 노력하는 미소가 되도록 하겠습니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요. 감사합니다 ^_^"
전영배,5,2020-05-02,2,가격이 진짜 저렴하네요,
강우민,5,2020-03-03,3,서비스도 괜찮고 클리너분 친절하시네요 ^^,"Miso, Inc.2020년 3월 9일안녕하세요, 강우민 고객님. 미소를 이용해주셔서 감사합니다. 미소는 고객님의 일상에 필요한 모든것을 쉽고 간편하게 만들어나가기 위해 항상 노력하고 있습니다. 추후, 청소 서비스가 다시 필요하시면 또 찾아 주세요. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요. 감사합니다 ^_^"
지용승,5,2020-05-28,2,꼼꼼히 제집처럼 잘 청소 해주셔서 감사합니다 ㅋㅋ 이용할만 했어요,
허유강,5,2020-04-06,4,벌써 총 3 회이상 이용했는데 항상 청소 깔끔히 잘해주십니다.,"Miso, Inc.2020년 4월 7일안녕하세요, 허유강 고객님. 미소를 꾸준하게 이용해 주셔서 감사합니다. 모든 고객님께서 저희 서비스를 만족할 수 있도록 클리너님들도, 서비스 품질도 항상 심혈을 기울이고 있습니다. 오늘 주신 고객님의 칭찬에 만족하지 않고 앞으로도 최선을 다하는 미소가 되도록 하겠습니다. 청소가 필요하시면, 편하게 미소를 찾아주세요. ^_^ 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요 . 감사합니다 :)"
Jay Kim,5,2020-05-07,2,처음 해봤는데 돈이면 진짜 다되는구나를 느낌,
Katrina Lee,1,2020-05-30,0,한번 이용해보고 삭제한 상태입니다. 머리카락도 그대로고 먼곳에서 오셨다 하도 뭐라 하시길래 간식 드리고 했더니 시간도 제대로 안채우시고 40분 일찍 가셨구요. 하는둥 마는둥..가시는 길에 평점 잘달라고만 하셔서 애잔해서 4점 드렸어요. 이렇게 가사도우미 이용해보면서 기분나쁘고 다시 제가 청소하기는 처음입니다.,"Miso, Inc.2020년 6월 1일안녕하세요, Katrina Lee 고객님. 미흡한 품질로 서비스 이용에 불편을 드려서 죄송합니다. 미소에서는 어떤 클리너님을 통해 서비스를 제공해드려도 고객님에게 만족스러운 경험을 드리고자하는데, 방문하신 클리너님의 미흡한 시간관리, 청소 상태 등으로 불만족스러운 경험드려서 죄송합니다. 미소는 적극적인 평가 및 교육 시스템을 통해 이 문제에 대해 철저히 관리하도록하겠습니다. 스토어 특성상 고객님 정보가 확인 되지 않아서 바로 도움 드리기가 어렵습니다. 번거로우시겠지만, 미소 실시간 문의로 사안, 고객님 성함 및 연락처를 남겨주시면 확인 하도록 하겠습니다. 고객님의 불편에 대해 다시 사과드립니다. 피드백 감사합니다."
최준혁,5,2020-02-25,0,올만에 맡겼는데 역시 잘해주셨어요. 샤시부분까지도 해주시는거보고 또 요청할생각입니다.,"Miso, Inc.2020년 2월 28일안녕하세요, 최준혁 고객님. 미소를 다시 찾아주셔서 감사합니다.  이렇게 칭찬받으니 너무나 기쁩니다. 고객님의 말씀에 안주하지 않고, 앞으로 더 좋은 서비스로 보답하는 미소가 되도록 하겠습니다.  코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요. 감사합니다 ^_^"
장성일,5,2020-03-13,3,청소업체 여러군데 이용해봤만 여기가 결제 부터 서비스가 가장 최상이었네요,"Miso, Inc.2020년 3월 16일안녕하세요. 장성일 고객님. 미소를 이용해 주셔서 감사합니다. 고객님의 칭찬에 안주하지 않고, 앞으로도 정성을 다하는 미소가 되도록 하겠습니다. 미소는 합리적인 가격과 결제 방법 다양화 등을 통해서, 더 좋은 서비스를 제공해 드리고자 오늘도 노력하고 있습니다.  청소가 필요 하실 때에는 미소를 기억해주세요. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요. 감사합니다. :)"
조동현,5,2020-05-03,2,부모님집도 한번 신청해드렸는데 부모님이 상당히 좋아하시네요,
양인혁,5,2020-02-11,1,맞벌이 부부에겐 필수 앱 .. 미소가 가장 좋습니다,"Miso, Inc.2020년 3월 6일안녕하세요, 양인혁 고객님. 미소를 이용해주셔서 감사합니다. 바쁘신 고객님의 일을 덜어드린 거 같아서 기쁩니다. 앞으로도 번거로운 청소일은 미소에 맡기시고, 가족과 함께 여가와 행복을 즐기면서 미소 지으시는 일만 가득하길 바랍니다. 미소는 고객님의 생활을 더 편하고 쉽게 만들기 위해서 오늘도 노력하고 있습니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요 . 감사합니다 ^_^"
서윤,5,2020-03-08,2,주변 아는분 추천으로 설치해서 첫 예약했는데 기대됩니다 ^^,"Miso, Inc.2020년 3월 10일안녕하세요, 서윤 고객님.  미소를 이용해 주셔서 감사합니다. 믿음직한 서비스를 제공하기 위해 더욱 노력하는 미소가 되도록 노력 하겠습니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요. 감사합니다. ^_^"
윤일규,5,2020-03-30,3,벌써 수회 이용중입니다. 이용할때마다 클리너분이 다르긴하지만 청소는 만족이에요,"Miso, Inc.2020년 4월 1일안녕하세요, 윤일규 고객님. 미소를 꾸준하게 이용해 주셔서 감사합니다. 미소를 통해 고객님의 일상이 조금이나마 여유로워지셨기를 바랍니다. 고객님의 기대에 부응할 수 있도록, 클리너님들도, 서비스 품질도 항상 심혈을 기울이고 있습니다. 추후, 청소 서비스가 다시 필요하시면 또 찾아 주세요 ^^ 코로나 19가 유행인 가운데, 건강에 유의하시기 바랍니다. 오늘도 좋은 하루 보내세요. 감사합니다 :)"
노영승,5,2020-03-21,3,청소 서비스 굳굳 서비스 좋습니다 ^^ 지인 추천으로 이용중이에ㅛ,"Miso, Inc.2020년 3월 24일안녕하세요, 노영승 고객님. 미소를 이용해 주셔서 감사합니다. 믿음직한 서비스를 제공하기 위해 더욱 노력하는 미소가 되도록 하겠습니다. 앞으로도 많은 이용 부탁 드립니다. 청소가 필요 하실 때에는 미소를 기억해주세요. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요. 감사합니다. :)"
백대현,5,2020-03-11,3,청소 잘 해주시네요 서비스도 최고 시간 약속도 최고,"Miso, Inc.2020년 3월 16일안녕하세요, 백대현 고객님. 미소를 이용해 주셔서 감사합니다.  미소를 통해 고객님의 일상이 조금이나마 여유로워지시길 바랍니다.  미소는 합리적인 가격과 클리너님 관리 등을 통해서, 더 좋은 서비스를 제공해 드리고자 오늘도 노력하고 있습니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요 ^_^ 감사합니다 :)"
안근형,5,2020-05-25,2,몸이 불편하신 부모님을 위해 신청 하게 되었습니다 청소 잘해주셔서 감사합니다 .,
임원준,5,2020-03-08,2,예약이 일단 쉽게 잘됩니다.,"Miso, Inc.2020년 3월 10일안녕하세요, 임원준 고객님. 미소를 이용해주셔서 감사합니다. 고객님의 편의를 위해서 앱은 최대한 간편하게 구성되어 있는데, 사용하시기 편하다고 하시니 저희 개발자들도 기쁩니다 ^_^ 앞으로도 만족스러운 이용을 위해 최선을 다하는 미소가 되겠습니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요 ^_^"
엄구열,5,2020-04-07,4,평이 나름 괜찮아서 맡겼는데 후회없네요 가성비 너무좋아요,"Miso, Inc.2020년 4월 8일안녕하세요, 엄구열 고객님. 후회없는 선택, 미소 입니다.  :) 저희 미소 서비스를 이용해 주셔서 감사합니다.  미소를 통해 고객님의 일상이 조금이나마 여유로워지셨기를 바랍니다. 미소는 고객님의 일상에 필요한 모든것을 쉽고 간편하게 만들어나가기 위해 항상 노력하고 있습니다. 청소가 필요 하실 때에는 미소를 기억해주세요. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요. ^_^ 감사합니다. :)"
Junan O,5,2020-06-06,0,오시면 전 다른 개인 업무 봐요 ㅋ 알아서 잘 해주시니까 걱정 1 도 안합니다,
강재홍,5,2020-02-13,1,예약이 간단하다보니까 좋습니다.,"Miso, Inc.2020년 3월 6일안녕하세요, 강재홍 고객님. 미소를 이용해 주셔서 감사합니다. 미소는 합리적인 가격으로 우수한 서비스를 제공하여, 모두의 일상이 행복해지도록 노력하고 있습니다. 고객님의 편의를 위해서 앱은 최대한 간편하게 구성되어 있는데, 사용하시기 편하다고 하시니 저희 개발자들도 기쁩니다 ^_^ 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요. 감사합니다.  ^_^"
한산성,5,2020-03-26,3,저희 부모님에게도 신청 해드릴 만큼 꼼꼼하게 청소해주시는 모습보고 감동 받았습니다 .,"Miso, Inc.2020년 3월 30일안녕하세요, 한산성 고객님. 미소를 이용해 주셔서 감사합니다. 미소 서비스에 감동 받으시고, 부모님 댁에도 신청하셨다고 말씀 주시니, 저희로서는 더욱 좋은 서비스로 보답하고 싶은 마음뿐입니다. 미소는 고객님의 생활을 더 편하고 쉽게 만들기 위해서 오늘도 노력하고 있습니다. 청소가 필요할 때는 미소를 기억해 주세요. ^_^ 코로나 19가 유행인 가운데, 건강에 유의하시기 바랍니다. 오늘도 좋은 하루 보내세요. :) 감사합니다 ^_^"
조경준,4,2020-06-08,0,생각보다 만족 스럽네요,
염태연,5,2020-02-29,2,생활 밀착 앱중에서 미소가 가장 좋습니다 청소 정말 잘해주셔서 감사합니다,"Miso, Inc.2020년 3월 6일안녕하세요, 염태연 고객님. 미소를 이용해주셔서 감사합니다. 항상 최선을 다해 서비스 품질에 신경쓰고 있습니다. 고객님의 칭찬을 바탕으로, 앞으로도 정성을 다하는 미소가 되겠습니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요 ^_^"
최최상현,5,2020-03-10,3,별 5 점드립니다 . 추천 받아사용해본거고요 . 청소를 자주 할 수있는 상황이 아니라 .. 이거 쓰게 된건데 진짜 만족 스럽네요,"Miso, Inc.2020년 3월 16일안녕하세요, 최최상현 고객님. 미소를 이용해 주셔서 감사합니다. 미소를 통해 고객님의 일상이 조금이나마 여유로워지시길 바랍니다. 미소를 추천해 주신 분들과 믿어주시는 분들에게 부끄럽지 않도록 오늘도 미소는 노력하고 있습니다.  고객님의 칭찬에 만족하지 않고 앞으로도 최선을 다하는 미소가 되도록 하겠습니다. 청소가 필요하시면, 언제든지 미소를 찾아주세요. ^_^ 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요 . 감사합니다 :)"
어바웃강,5,2020-04-13,2,잦은 야근으로 퇴근후 온몸이 너무 피곤해 주 2회정도 미소를 이용하는데요. 항상 미소를 이용하면서 느끼는것은 매번 오시는분 얼굴한번 안봤는데 청소와 정리가 너무 잘되어있습니다. 제가 문번호를 알려드리지만 퇴근하고 집에오면 빨래부터 주방 그리고 화장실까지 너무 정돈이 잘되어있어서 항상 피곤한몸으로 퇴근하면 피로가 녹는듯 기분이 너무 좋습니다. 청소상태는 미소만한 홈서비스는 없는거 같네요.,"Miso, Inc.2020년 4월 17일안녕하세요, 어바웃강 고객님. 미소를 이용해 주셔서 감사합니다. 고객님께서 부재중에도 저희 미소 서비스는 가능하며, 한 번도 클리너님과 마주친 적이 없다고 하셔서,  혹시 서비스 관련 요청 사항이나 문의 사항 있으시면, 미소 어플에 있는 실시간 문의로 사전에 가능 여부 확인 부탁 드립니다. 미소 서비스를 통해 고객님의 일상이 조금이나마 여유로워지셨기를 바랍니다. 미소는 고객님의 일상에 필요한 모든것을 쉽고 간편하게 만들어나가기 위해 항상 노력하고 있습니다.  코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요. ^_^ 감사합니다. :)"
문혜령,5,2020-02-16,1,확실히 이렇게 집안 청소 서비스 받으니까 시간도 많이 생기고 좋더라고요 ~ 맞벌이 하는부부라면 필히 써보시라고 추천 드리고 싶네요 ..,"Miso, Inc.2020년 3월 6일안녕하세요, 문혜령 고객님. 미소를 이용해주셔서 감사합니다. 바쁘신 고객님의 일을 덜어드린 거 같아서 기쁩니다. 앞으로도 번거로운 청소일은 미소에 맡기시고, 가족과 함께 여가와 행복을 즐기면서 미소 지으시는 일만 가득하길 바랍니다. 미소는 고객님의 생활을 더 편하고 쉽게 만들기 위해서 오늘도 노력하고 있습니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요 . 감사합니다 ^_^"
이윤후,5,2020-04-05,3,집청소를 정말 잘해주시네요 . 주말에 시간도 많이 생겼고요 . 청소로 부터 스트레스도 이젠 없어졌습니다,"Miso, Inc.2020년 4월 7일안녕하세요, 이윤후 고객님. 미소를 이용해 주셔서 감사합니다. 미소 서비스 받으시고 청소 스트레스가 없어졌다고 말씀해 주시니, 보람을 느낍니다. 미소를 통해 고객님의 일상이 조금이나마 여유로워지셨기를 바랍니다. 저희는 고객님의 기대에 부응할 수 있도록, 클리너님들도, 서비스 품질도 항상 심혈을 기울이고 있습니다. 추후, 청소 서비스가 다시 필요하시면 미소를  찾아 주세요 ^^ 코로나 19가 유행인 가운데, 건강에 유의하시기 바랍니다. 오늘도 좋은 하루 보내세요. 감사합니다 :)"
김은수,5,2020-04-17,1,오랜만에 대청소겸 이용해봤고요 ㅋㅋ 만족 스럽습니다,
손병근,5,2020-02-18,0,서비스 좋은 앱이네요 ~ 청소 할떄마다 여기 이용중입니다 .,"Miso, Inc.2020년 3월 6일안녕하세요, 손병근 고객님. 미소를 꾸준히 찾아주셔서 감사합니다 ^^ 고객님의 생활을 더 편하고 쉽게 만들기 위해서 미소는 오늘도 노력하고 있습니다. 청소가 필요할 때에는 미소를 기억해주세요. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요 ^_^ 감사합니다 :)"
방경학,5,2020-03-18,3,바쁘신 직장인분들한테 이건 진짜최고의 서비스가 아닌가 싶습니다.,"Miso, Inc.2020년 3월 20일안녕하세요, 방경학 고객님. 미소를 이용해 주셔서 감사합니다. 바쁘신 고객님의 일을 덜어드릴 수 있어서 다행 입니다. 미소를 통해 고객님의 일상이 조금이나마 여유로워지셨기를 바랍니다. 청소가 필요하시면 미소를 기억해주세요. 미소도 더욱 좋은 서비스로 보답하겠습니다.코로나 19가 유행인 가운데, 건강에 유의하시기 바랍니다.오늘도 좋은 하루 보내세요 ^_^ 감사합니다 :)"
김우현,5,2020-04-07,4,날짜 잘맞춰 오시고 요즘 시기가 안좋은데 철저하게 하고오셨네요 마음에 들어요.,"Miso, Inc.2020년 4월 8일안녕하세요, 김우현 고객님. 미소를 이용해 주셔서 감사합니다. 미소는 고객님께서 특별히 신경쓰지 않으시더라고 미소 서비스를 원활하게 제공해 드리는 것을 지향하고 있습니다. 앞으로도 믿고 맡길 수 있는 서비스를 제공하기 위해 더욱 노력하는 미소가 되도록 노력하겠습니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요. :) 감사합니다 ^^"
홍명우,5,2020-05-19,2,잘 해주세요 ^^ 여기가 좀 서비스 좋더라고요,
이재경,5,2020-02-27,0,요번에 청소 받고선 너무잘 해주셔서 정기적으로 이용할려고 생각 하고 있습니다,"Miso, Inc.2020년 3월 6일안녕하세요, 이재경 고객님. 미소를 이용해주셔서 감사합니다. 고객님의 생활을 더 편하고 쉽게 만들기 위해서 미소는 오늘도 노력하고 있습니다. 정기 청소가 필요하시면 미소 실시간 문의로 연락 주세요. 혹은 어플에서도 쉽게 예약 가능 하세요. 고객님의 칭찬에 안주하지 않고, 더 좋은 서비스를 위해서 노력하는 미소가 되도록 하겠습니다. 코로나 19가 유행인 가운데, 건강에 유의하시기 바라며, 오늘도 좋은 하루 보내세요 ^_^ 감사합니다 :)"
조수빈,5,2020-05-10,2,처음 맡겨봤는데 궃은 날씨에도 알아서 잘해주셨어요!,
Jenny Kim,5,2020-06-10,0,청소 전문가분들이시라 그런지 제가 생각지도 못한곳도 깔끔한게 잘 청소 해주셨습니다,
노태원,5,2020-02-12,1,확실히 다른곳보다 청소 상태도 양호하고 잘해주십니다.,"Miso, Inc.2020년 2월 12일안녕하세요, 노태원 고객님. 미소 서비스를 이용해 주셔서 감사합니다 ^_^  앞으로도 만족스러운 이용을 위해 최선을 다하는 미소가 되겠습니다. 오늘도 좋은 하루 보내세요 ^_^"
