name,ratings,date,title,comment
,5,2020-07-09,상품,제가 찾는 상품들이 많고 여러종류들이 있어 좋아요 생소한 물건들도 있고 굿입니다
,4,2020-04-26,맛있고 다양한 음식 좋아요,배송도 편리하고 맛있는 음식도 많아서 좋긴하나
,5,2020-03-31,안 떠요,회원가입 하려고 해도 화면이 안 뜨고 상세 설명 눌렀을때에도 화면이 안뜨네요 오류인가요?
,5,2020-03-13,편하고 믿음가는 마켓,비너무나도 편하게 신산한 물건을 받을 수 있고
,5,2019-12-20,사랑해요,마켓 컬리가 있어서 얼마나 좋은지 몰라요
,2,2020-01-29,요즘 앱 오류 잦음,저번엔 리뷰보기가 안되더니
,5,2021-01-26,너무좋아요,아침에 신선한 상품들이 배달되어오니
,5,2020-10-28,신뢰,"믿고 살 수 있다는 기쁨,"
,5,2020-06-12,내가 만난 새로운 세상,초반에 들어갔을때 물건이 별로없어서 관심 없다 얼마전 아기 이유식 베이비본죽 시키려다 바로새벽에 배송된다해서 들어왔다 요즘 거의 2틀에 한번 꼴로 시키고 있어요
,5,2020-05-21,매우 좋습니다. 품질과 편리함을 모두 갖춘 앱인것 같습니다. 대박나시길.,맞
,5,2020-05-06,신선하고 좋은제품!,내돈주고 산거지만 뭔가 특별한 선물을 받는 느낌!^^
,5,2020-05-05,편리하고 상품퀄리티좋은 마켓컬리,열심히 이용중이에요 앞으로도 좋은상품로 부탁드려요
,5,2017-10-27,너무 잘 이용하고 있어요,"좋은제품, 빠른배송."
,5,2019-03-01,만족,싸진 않지만 거품없는 가격의 질 좋은 상품이 모여있어서 편하게 물건을 고를수 있습니다. 또한 샛별배송이 굉장히 편리합니다.
,5,2020-04-13,편리한 주문,앱 자체가 소비자가 편리하도록 되어 있어서 검색에서 부터 주문까지 매우 편리합니다
,5,2020-03-30,마켓컬리,정말 최고입니다!! 앞으로 자주 이용해야겠어요^^
,5,2019-12-23,중화풍 돼지고기 덮밥 가성비 좋아요,가격도 저렴한데 재료도 푸짐하고 무엇보다 맛이 좋아요 가성비 최고네요 ~^^
,5,2019-12-16,늘 만족,소포장 식재료를 다양하게 구입할수 있어서 너무너무 좋습니다
,3,2019-12-03,얼마전부터 결제 화면으로 안넘어가요,장바구니 상품 결제하기 누르면 화면 멈추고 더이상 진행이 안되서 결국 컴퓨터로 다시 결제해야해요. 왜 그렇죠?
,5,2021-04-06,좋은상품 구매도 쉽게 !,마켓컬리 상품 진짜 품질 좋죠
,5,2021-02-27,완전편리함,재료 신선도 좋고 배송빠르고 마트에 갈이유가 없음
,5,2021-01-14,신선한 아침 먹거리가 풍부해요,기존 마트에 없는 좋은 재료가 많아서 좋아요
,5,2020-08-22,"상장 하시라, 주주 되고 싶은 회사","유기농에 대한 철학이 있어보임, 사장님 좋겠네."
,3,2021-01-10,검색 조건이 더 다양하고 정확하면 좋겠어요,가격대별 검색이 가능하게 해주세요
,5,2020-08-10,편하고 좋아요!!,배송도 빠르고. 음식들의 퀄티도 좋고
,5,2020-04-27,마트가기 너무나 힘들었는데.,"퇴근시간 마트가기 너무나 힘들었는데,휘리릭 앱으로 주문해서 너무나 편리해요"
,5,2020-03-18,늘 신선하고 빠른배송 좋아요,생일 맞은 우리 가족을 위해~주문합니다
,5,2020-02-18,완전좋아요,시키면 그 다음날 바로 와있어서 너무너무 좋아요.
,5,2020-02-10,간편하고 편안안 배송,택배도 깔끔하고 내용물 보관도 깨끗하고 신선한 상품들 집앞까지 배송 너무 좋네요
,5,2019-12-27,손쉬운 결재 방법,물건도 신선하고 좋지만 손쉬운 결재 방법이 사용을 더욱 편리하게 해 줍니다.
,4,2020-02-09,편리함,편리하고 여러 종류 품목이 쇼핑되서 좋아요
,4,2020-01-19,마켓컬리 장보기,마켓컬리 덕분에 편하게 장보고 있어요 ^^
,4,2018-11-06,앱오류,앱오류가 자주 발생해서 아예 켜지지가 않을때가 요즘따라 빈번하네요. 버그 개선 부탁드립니다.
,3,2019-03-15,첫구매 혜택 어디서,첫구매 혜택 어디서 볼수있나요? 예전에 아이디 만들어놓구 장보는거 깜빡했다가 이번에 다시 로그인하고 들어왔더니 첫구매 혜택(100원특가)이 안보이네요 설마 전에 아이디 만들어놓구 장안봤다고 안보이는건 아니죠
,1,2019-05-21,에휴,폰으로 구매하는이유가 시간/공간에 제약 안받을려고하는건데요.
,5,2021-02-23,넘 신선하고 쇼핑하기 편해요,다 왠지 신선하고 좋은것만 파는거같아요
,5,2021-01-10,굿 서비스 늘 흡족^^,신선한 상품을 늘 빠르게 정확하게 보내주셔셔 감사드려요~~~
,5,2020-11-15,찜하기기능,즐찾이나 찜하기기능 있었으면 좋겠어요 ㅠ
,1,2020-12-12,이러꺼면 온라인 물건 팔지 맙시다,취소를 카카오톡 고객센터에 문의했으나 하루종일 연락이 안되네요. 전화도 안받고.. 결국 그대로 배달이 오고. 반품하려도 해도 고객센터 더시 연결이 안되네요. 이럴꺼면 물건 팔지 맙시다.
,4,2020-12-08,찜하기 기능,찜하기 기능 없어서 너무 불편해요ㅠㅠㅠ
,5,2020-09-28,좋아요,아침에 바로 배송되니까 식품은 신선해서좋구
,5,2020-08-05,쿠폰 사용하기,강아지들 장난감과 간식을 살 수 있어서 좋았어요.
,1,2019-02-27,맨날 맨날 품절,"컬리에 주문하는 이유가 다음날 바로 음식 해먹으려는 건데, 내일 이거 해먹어야지 하고 재료 검색하면 대부분 품절입니다. 품절 문구 볼때마다 빡쳐요. 장난하나요? 오만군데 광고때릴 돈은 있고, 물건 들여놓을 돈은 없어요? 능력이 부족하면 광고나 하지 말든가요?"
,5,2019-04-14,자취생뷴들 이용하세요 개꿀입니다,sorn555 전국의 자취생들 화이팅
,5,2020-03-04,언제 어디서든 주문으로 새벽배송 짱,주말부부라서 남편이 서울에 있어 주문합니다
,5,2019-12-18,언제나 신선하고 상담짱!!,잘못 배송된 거에 대한 상담과 처리가 빠르고 좋습니다!!
,1,2020-02-07,앱이 불안정한건지 이상합니다,신규주소 추가하려 주소 찾아 쓰고나니 그 뒤로 넘어가지도 않고 3번을 시도하다 전에 입력한 주소로 배송받으려 하니 금요일 주문불가라고 하네요 그냥 금요일부터 토요일은 앱내 공지를 해주시던가 팝업이라도 띄워주세요 한참 고르고나서 김빠지네요
,1,2020-02-06,알 수 없는 오류,"2-3번에 한 번 꼴로 알 수 없는 오류가 발생했다는 메세지와 함께 앱이 실행되지 않습니다... 지웠다 깔면 다시 되고, 며칠 후에 들어가면 또 실행이 되지 않아 다시 지웠다 깔기를 반복하네요ㅠ무슨 문제인지 답답합니다..."
,5,2019-12-13,포토왕 마켓컬리,사진이 너무 먹음직스러워서 더 많이 사게 되는 것이 단점이라면 단점입니다.
,5,2021-03-31,품질 믿고 주문하는 마켓커리,좀 더 빨리 알았으면 좋았을텐데^^
,1,2021-03-09,블락기사 보고 탈퇴합니다 절대 안 씀,기사보니 문제점이 정말 심하고 많네요 갑질도 유분수지 회사운영하면 귀족이고 밑에서 일하면 불가촉천민이랍디까? 이러고서도 기업이라니.. 정말 실망스럽네요
,1,2021-03-06,블랙리스트 기사 보고 마켓컬리 앱 삭제합니다,블랙리스트로 일용직 노동자들을 관리하고 그들만의 기준으로 솎아내는 마켓컬리 기사를 봤습니다.
,5,2020-10-06,배송굿~~~,언제나 깔끔한 포장과 맛있는 음식
,3,2020-10-20,앱 오류로 앱에 접속이 안 되네요,고객센터에 문의하라는 경고 문구만 뜹니다. 삭제하고 다시 실행해도 안 되요
,5,2020-09-10,늦게배운도둑 날새는줄  모르고.ㅋ,늦게 입문한마켓컬리
,5,2020-07-10,만족해요~,날씨도 더운데 기사님들 수고 많으셨습니다!
,5,2020-05-06,센스있는 마켓컬리,쿠폰으로 또 주문했네요! 이러시면 자주 주문하죠~🤩🤩🤩
,4,2020-07-08,가로모드는 지원이 안될까요?,거치대에 놓고 편하게 쇼핑하고 싶다는 소망이 있슴다...
,5,2020-04-06,제품도 신선하구 전 너무 만족해요,코로너 때문에 요런시스템 넘 사랑합니당
,5,2019-12-27,신선함이 남달라요,가른 새벽배송 시켜 봤다가 실망하고 컬리로 돌아왔어요
,5,2019-12-18,생활의 즐거움,편리한 쇼핑문화를 선도하여 소비자가 생활의 즐거움을 느끼게 하는 컬리! 고마워요!
,3,2019-12-26,상품 상태,"안녕하세요 마켓컬리 애용하는 고객인데,"
,5,2019-12-14,넘 좋아요 마켓컬리,쿠폰도 자주 주고
,5,2021-01-20,이용하기 편리해요,어플사용이 어렵지 않고 어플도 깔끔하니 좋으네요
,5,2021-01-17,아침마다 기분좋게......,아침일찍 문앞에 배달 감사히 받고 있습니다.
,5,2020-12-11,만족합니다,다만 기존 고객 유지가 마케팅에 최우선입니다. 신규 유입은 둘째고요. 감사합니다.
,1,2020-12-29,클립보드는 왜 가져가는거죠?,복사해서 클립보드 가지고 있는거
,5,2020-07-12,신선한 상품과 빠른 배송,마켓 컬리는 믿고 구매할 수 있어
,5,2020-04-21,마켓컬리 완전 만족해여,물건도 신선하고 믿을수 있어서 좋아요!!
,4,2020-05-30,다양한 상품과 빠른 배송,상품이 다양하고 특히 모든 상품 배송이 빨라서 좋고 편합니다. 할인상품도 더 많아지면 더 좋을듯요ㅋㅋ
,4,2020-05-13,좋아요,새벽배송 너무 유용하고 상품들도 대체적으로 만족합니다...
,5,2020-03-03,남다른선택,다른곳에서 구매 못하는 제품들을 볼수 있어서 너무 좋아요😊
,5,2020-02-29,마켓컬리 없다면..,요즘 같은 코로나 19|= 더 감사하고 응원합니다!
,5,2020-01-21,너무너무 만족스러워요,상품의 질도좋고 배송도 마음에 들고 너무 만족하면거 사용하고있어요 !!
,5,2020-01-13,개선해야할 점은 딱 하나뿐~,앱사용이나 품질은 모두 만족하며
,5,2019-12-17,늘 믿고 구매해요^^,항상 신선하고 제품도 좋고 불편한 사항 응대도 참 좋네요~~ 늘 애용하고 좋아요 마켓컬리!!
,5,2019-12-12,너무  편리하고 좋아요:),깔끔하게 확인하고 살 수 있어서 좋고 빠른 배송에 좋네용^^
,5,2019-12-11,Upgrade,삶의 질이 upgrade 됐어요.
,5,2021-01-10,만족합니다만..,바나나 썩은 것이 종종 있어요 덜익은 것 보내주시면 감사할게요
,3,2019-08-12,아이폰에서 자꾸 오류나요,버전 12.4인데도
,5,2020-08-14,조아요,다음날 확실히 배송되니 믿고 편하게 주문할수 있어 너무 좋아요
,5,2020-07-04,위시리스트-찜기능이 왜 없어요?,다 좋은데 이거 불편해요
,5,2020-05-15,만족스러워요.,결제하기도 편하고 여러가지로 만족스럽습니다.
,5,2020-04-29,마켓컬리,새벽배송 주문안하다가 다시 시작하니 제품도 더 다양해지고 좋네요
,5,2019-12-26,진짜 편하고 좋아요,친환경 제품들을 많이 구매할 수 있어서 더 좋아요
,5,2020-10-12,알뜰 쇼핑했습니다,할인쿠폰과 적립초인트 적용해서 알뜰 쇼핑했어요^^ 마켓컬리 짱👍
,4,2019-12-19,편리하고 좋아요,별하나 뺀거는 배송날짜를 다음날 뿐만 아니라 다른날짜도 선택할수 있었으면 더좋겠어요
,4,2020-12-06,칭찬해요~~^^,포장박스를 수거해주세요~ 시간맞쳐오고 문자주셔 편리하네요~~
,5,2020-09-15,정말 좋운데~~,상품이 좀 더 종류별로 많았으면 합니다~~
,5,2020-07-23,샛별배송 정말 최고,샛별배송도좋은데 주로 야채 고구마 시켜먹는데 신선하고 맛도좋아서 최고에요
,5,2020-06-17,진작에,진작에 이용할걸 그랫나봐요. 간편하고 식자재라 믿을 수 잇어서 좋아요
,3,2020-06-08,로그인이 안되요...,지웠다가 다시 깔아도 로그인이 안되고 비밀번호 바꿔도 로그인이 안되네요...전엔 잘 됬던거 같은데...
,5,2020-06-04,상품들이 깔끔해서좋아요,아직까지 구입한 상품들이 깔끔하고
,5,2020-05-20,앱  편하고 좋아요.,좋아요  사용하는데 불편함 없고 보기 좋고 고급스러운 디자인 만족해요
,5,2020-05-08,편하구 넘 좋아요!,음.. 좀 더 다양한 제품군이 있었으면 합니다!
,5,2021-03-17,편하게 구입했습니다.,할인 쿠폰 까지 있어서 저렴하게 잘 구매했습니다.
,4,2020-04-09,결재 전 추가할 수 있는항목이 필요하,다시 돌아가면 기존에 담은 장바구니가 초기화 됨
,3,2020-03-24,아직 샛별배송이...,안되는 지역이어서 신선식품(물회같은거)을 주문할 수 없지만 그래도 좋아요~~~
,4,2019-12-08,처음 써보는데 좋아요,정말 좋은데 과대포장이 좀 있더라고요
,5,2020-12-26,마켓컬리,처음 사용해보는데 코로나 시기에 편하고 좋아용
,5,2020-12-04,신선해요,신선하고 좋은제품 빠른배송
,5,2020-08-10,쵝오,마켓컬리 진짜 너무 좋아요!! 요기요나 배민 어플 다 지우고 마켓컬리만 쓰고 있어요😆
,5,2020-07-05,포장상태가 최고,빠르고 꼼꼼하고 확실한포장이 아주 맘에 듭니다.역쉬 마켓컬리예요
,5,2020-06-30,잘 이용 하고 있습니다 ^^,항상 깨끗한 포장 신선한 재료 감사합니다
,5,2020-06-26,살맛나요~,매일 먹을거리 걱정인데 덕분에 아주 좋아요~
,5,2020-05-14,마켓컬리~~짱,마켓컬리 너무 좋아요~~
,1,2020-05-15,아니 무슨 비번은 10자리이상 적으래?,서비스 이용해보려고 깔고 회원가입하려는데 무슨 비번은10자리까지나? 보통8자리 아닌가? 그냥어플 지웠는데.. 솔까 이런 쇼핑어플 요새 굳이 비번어렵게 할필요 있나요? 무슨 은행어플도 아니고..
,5,2020-03-04,좋아오,가입한지 얼마안됐는데 직장맘으로서 대만족입니다
,5,2020-01-21,할인도 받고,참 편리하고 친절한 마켓컬리 쿠폰도 주셔서 유혹에 넘엊가죠 감사해요
,5,2020-01-15,정말 편리하고좋아요,여러번 이용했지만 시간 항상 지켜주시고 물건도 늘 좋음
,5,2021-03-23,지금처럼 한결같기를 바라며,다른곳 3~4군데이상을 이용해봤지만 마켓컬리가 젤 좋았어요.
,5,2020-08-11,배송굿~,너무 편하고 고른음식이.다~맛있어요^^
,5,2020-04-17,요즘 자주이용해여,마트가기귀찮고 담날아침에와서 넘편해여
,5,2020-04-06,죠아요,마켓컬리 식품들 맛있는거 넘 많아 좋아요 배달도 빠르고 너무 만족하고 있어요
,5,2020-02-17,완전신선하고 새벽배송에 쿠폰까지 쓰니 너무 좋아요,완전 신선하고 쿠폰 잘 시용하니까 너무 싸게 주고 샀어요
,5,2020-01-17,멋져요,배송도빠르고 포장도깔끔하고
,5,2020-01-12,받을때마다 감동하네요~,정성깃든 포장에 감동받고
,5,2020-01-02,앱 성능이 좋습니다,불편함 없이 만족합니다~꾸준히 유지 부탁드려요~
,4,2020-01-05,좋아요!,패키지가 우선 제일 마음에 들구요.
,5,2019-12-29,굳~~~~맛있고  꼭  칠요한  제품입니다,직접  볶아서  먹었는데
,5,2019-12-13,컬리는 사랑이죠,장바구니 중복 담기 되면 한번더 알려줘서 너무 좋아요^^
,5,2021-01-23,제품 품질 및 배송,정말 믿고 주문할수있어 좋네요...
,5,2017-10-27,빠르고 편리해요~~,빠르고 편리합니다 근데 아이템 늘려주셨으면 좋겠어요
,5,2020-08-31,편리하네요,어플이 편리하고 내용설명과 안내가 친절한 구조라 사용하기 편해요.
,5,2020-08-28,적절,너무 많은 상품 중에서 고를 필요도 없고
,5,2020-06-16,너무좋아요,아침에 바로 받을수있는게
,4,2020-07-25,마켓컬리 무통장 입금 ㅠㅠㅠ,마켓컬리 정말 좋은 앱인데 ㅠㅠ 무통장 입금이 없어 아쉬워요 ㅠㅠ 더 간편히 결제할 수 있을텐데 말이죠
,5,2020-05-03,편해요,급하게 먹을 아침 먹거리 지금 주문해도 빠르게 배달되어 너무 좋아요~^^
,5,2020-02-26,아이패드 가로보기,아이패드에서 세로보기만 지원되나봐요 가로로는 회전하지가 않는데 가로보기도 지원해주세요
,5,2020-01-23,만족해요 :),잘 사용하고 있어요~ 맘에 드는 상품 찜해놓는 기능 있으면 좋겠어요 ㅎㅎ
,5,2019-12-16,애용,항상 필요한것을 쉽게 구입해서 정말 좋아요! 언제까지나 지금처럼~~
,5,2021-04-06,배송 최고! 맛 최고!,신선한 재료로 만들어서 맛있어요. 배송도 약속한 시간대에 잘 배송되요^^
,5,2021-03-16,쿠폰,장 볼마~안하면 쿠폰 도착해서 너무 행복해요.
,5,2020-10-19,쿠폰짱,정기적으로 쿠폰도 주시니 질 좋은 상품을 싸게 살수 있어 좋아요
,4,2021-02-14,관심상품,무조건 장바구니에 넣어야 하더라구요
,5,2020-04-07,11시이후에 왜다시하라는지,주문시간을 언제든지할수있게해줬으면
,4,2020-09-16,편리하고 좋아요,일하는 아줌마라서 편하고 좋아요. 다만 상품이 아직 다양하지 않고 품절이 잘 되서 다소 아쉬운 점이 있습니다
,1,2020-08-08,로그인 오류,"그제까지만 해도 배송을 받았는데, 어플 로그인을 하려고 보니 회원 가입이 되지 않은 회원으로 확인 되네요."
,5,2019-12-29,품질좋아요,가끔 이용해요.. 믿고 막을수있는 제품들이 많아좋습니다
,3,2020-02-16,제품 클릭하면 한번에 다 볼수 있음 좋겠어요,앱이긴하지만 제품 설명이 한번에 볼수 있음 좋겟구 제품 사진도 조금  너무 간단한것들이 많아요
,3,2020-01-07,불만사항,마켓컬리의 고객 불만사항 대응 방법이나 마인드가 예전같지 않음을 자주 느낍니다. 초심을 잃지않는 기업이 되시기를!
,5,2019-12-11,제가 도시락메뉴가 필요한데 ..,간단한 샌드위치 종류가 별로없는게 아쉽습니당
,4,2019-04-01,정말 좋은데,위시리스트가 있었으면 좋겠습니다 ㅜㅜ
,5,2021-01-08,타 쇼핑몰보다 저렴하고 내일 배송된다니 깐놀,가격도 타쇼핑몰보다 저렴하고 싸니깐 좋아요  강추!!
,5,2020-11-19,짱이요,너무편하고 먹거리 걱정 없네요...^^ 돈은좀 들지만
,3,2020-12-09,마음에 드는상품들,찜할수있는 기능있었으면 좋겠어요. 상품 필터기능으로 가격순 최신순같은 기능들이 있었으면 좋겠습니다.
,5,2020-09-21,깨끗하고 깔끔해서 좋아요.,아침마다 선물 받는 느낌이예요. 정말 좋아요. ㅎㅎ
,5,2020-09-04,간만이,간만에 들오니 제품도 많고 와이 좀 저렴해진 느낌이죠
,5,2020-07-08,너무 편하게 쇼핑하기 좋아요^^,아침에 문앞에 상품이 짜잔 ㅎㅎ
,5,2020-04-14,깔끔해서 좋아요,마켓컬리 느낌처럼 앱도 깔끔 세련된 느낌입니다
,5,2020-03-29,좋아요,빠른 배송 굿퀄리티 맘에듭니다.
,5,2020-03-03,다양함,다양한제품과 가격도 매우비싸지않고  배송 시스템도 너무좋아요
,4,2019-03-11,인증번호가 안와요 ㅠㅠㅠ,인증번호좀 보내주세요.....
,1,2019-06-01,앱 실행이 안돼요,알 수 없는 문제가 생겼습니다 라면서 다시시도 누르면 무한 반복이에요
,5,2019-12-11,신선한 샐러드가 좋아요.,샐러드 종류가 많아서 건강식으로 많이 이용하고 있습니다.
,5,2021-03-14,맛있어요,맛있고 간편해서 자주 이용 해야 겠어요.
,1,2021-04-05,같은 상품인데 고객마다 가격이 다르다뇨..,가격을 다르게 할 거면 미리 안내와 공지를 충분히 숙지 가능하게 띄워놔야 되는 거 아닌가요? 믿고 구매했은데 실망이네요
,5,2020-01-30,잘이용하고 있습니다,요즘 마켓컬리에 빠져서.... 너무 잘 이용하고 있습니다
,1,2020-09-07,버그,자꾸 주문자정보를 확인하래요ㅡㅡ 입력 다되있구만
,5,2019-12-17,제품선택의 기준?,마켓컬리를 이용한지 몇년이 되었습니다
,4,2020-01-06,주문추가,깜박하고 주문에서 누락된 상품을
,5,2021-02-03,대만족,마켓벨리 말이 필요없죠
,5,2021-01-09,상품만족,신선하고 깨끗하고 품질이 아주좋아요
,5,2021-01-03,마켓컬리,샛별배송 너무 좋아요^^
,5,2020-07-30,요즘 자주 사용합니다,쇼핑하기 편하게 구성되어있어서 자주 이용하게 되네요~
,4,2020-11-17,괜찮은데 좀더 다양한 상품들과 피드백이필요한것 같습니다,아직까진 좀 더 다양한 상품 이 필요한듯합니다
,4,2020-11-09,좀더. 다양한 즉석식품들이나. 간편조리,식품들이.많았으면 하구요. 세일제품들도. 다양했으면합니다~~
,5,2020-05-18,할인쿠폰이 다양하게 지급되어서,할인쿠폰이 다양하게 지급되어서 3000원 배송비가 부담 없어요
,5,2020-04-28,기대하겠습니다,앞으로 더더욱 좋은 모습으로 더 편리하게 사용할수 있도록 기대하겠습니다
,5,2020-01-04,왜 갑자기 에러가 뜨죠?,느려지면서 결제 불가. 이게 뭐하는거죠???
,3,2020-04-28,"결제창 오류, 쿠폰창 오류,,",결제하려고 눌렀는데 계속 오류 떠요
,2,2020-03-05,저만 안되나요??,알수없는 오류가 생겼다고 하고 계속 접속이 안되네요~ 삭제했다 다시 깔아도 그래여 ㅠㅠ
,4,2018-02-01,데이터 소모량,사진이 너무 고해상도가 아닌지요. 모바일 환경에서의 데이터 소모량도 감안해주셨으면 합니다.
,5,2019-12-21,밤 10시 장보기,하루일과 끝내고 드라마 보면서 장보기하는 시간이 너무 좋아요 ㅎㅎ
,5,2019-12-15,좋아요!,소분해서 나오는것도 많고 종류가 다양해서 자주 애용합니다! ^^
,4,2019-12-20,신선하고 좋은 제품~,신선하고 좋은데품이 많아서 자주 이용합니다~ 앞으로도 잘 부탁드립니다!^^
,5,2020-12-11,좋아요~,정확한 배송과 깔끔한 포장
,5,2020-07-22,굳!,지방이라 구하기 쉽지않은 수입제품들을 구매하기 편하고 좋습니다~!!!
,1,2020-12-08,"결제, 장바구니 오류",처음 결제가 안되길래 실시간으로 찾아봤더니 저말고 안되는 사람 많길래 다시 지웠다가 깔아보니 장바구니 담기 및 결제까지 안되는..... 빠른 시일 내 복구 부탁드려요....
,5,2020-06-07,최고예요,코로나 대응도 정말 믿음직하고 최고입니다! 앞으로도 애용할게요
,5,2020-05-10,좋아요,신속하고 정확하고 깔금한배달 ... 좋은상품. ... 모두 맘에 드네요
,5,2020-03-23,너무좋아요,마켓컬리 사랑합니다~
,5,2020-03-22,주문이 편하고 신뢰 가네요,잘 사용하고 있습니다. 감사합니다^^
,5,2021-01-14,쇼핑이 재밌어요.,고르는재미가 있어요. 품절이 자주되서 아쉬워요.
,4,2019-12-23,다 좋은데,결재하고 나서 취소가 어려워요. 당일 추가구매 묶어서 다시하고 싶을때 불편
,4,2019-12-07,생각보다 살 수 있는 물건이 많네요.,생수도 바로 배달할 수 있고.
,5,2020-12-27,다양한 제품,다양한 제품을 저렴한 가격에 고를 수 있어 너무 편하고 좋습니다.
,5,2020-09-19,너무 좋아요^^,빠르고 편한 그리고 친절함이 묻어나는..
,5,2020-07-08,빠른 배송 신선한 야채,너무 만족하고 잘 사용하고 있습니다
,5,2020-03-19,편리하고 깔끔해서 좋아요!,상품이 더 다양했으면 좋겠어요
,5,2019-12-30,요즘 뜨는 마켓컬리,대박입니다.
,5,2021-02-03,일리커피캡슐,일리커피캡슐을 저렴하게 구입할 수 있어서 너무 좋아요~~
,4,2018-04-23,저만 그런가요;,앱들어가서 사진이 잘 안보여요; 오늘 주문하려고 했는데 잘 안보여서 주문을 못하겠네요;;;;
,5,2020-12-08,상세페이지 에러납니다,개발자들이여 일어나십시오
,5,2020-09-16,너무 좋아요,신선한 식품 아침에 받을수있게해주셔서 감사해요
,4,2020-10-15,항상 편리하게 이용하고 있어요^^,새벽배송 어무나 유용하게 잘 이용하고 있어요!!
,5,2020-03-28,좋아요,틈틈이 잘 사용하고 있습니다. 좋은 가격 양품 부탁해요.
,4,2020-08-17,컬리 좋네요,처음 구매하고 배송 받았는데 포장도 꼼꼼하고 물건들도 맘에 듭니다.
,5,2020-09-20,잘 이용하고 있어용~,넘 신선하고 맛있는 음식들이
,1,2019-12-17,어플이 너무느려요,어플이 왜이렇게 느린거죠..?
,3,2019-08-07,미국스토어에 좀 올려주세요!!!!,업데이트 할때마다 다시 한국스토어 로그인해야해서 너무 힘들어요!!
,1,2020-09-26,누락배송 자주있네오,마켓컬리 사용하지마세요 특히 지방에 사시는분들
,5,2020-09-05,마켓컬리,처음에는 구경만 햇는데 ㅋㅋ확실히 빠르고 신선해요 ㅎ
,5,2020-07-10,조아여,렉두 없구 엄청 간편하니 자주 들어와서 보게되네유 짱!
,1,2020-08-20,아이폰에서 잘안되요,처음 설치 후 메인화면에 컨텐츠가 흰색입니다
,5,2020-06-21,정말 다 좋은데 이거 하나만 꼬옥 만들어주셨으면...제발..,장바구니란이랑 관심상품란을 따로 만들어주시면 진짜 너무 좋을 것 같아요.......
,4,2020-07-06,좋아요~,사용하고 편리하면서 좋아요 평소에 먹고 싶었던 찾기 어려웠던 제품들은 모아둔거 같아요
,5,2020-02-12,만족합니다,가격이 많이 비싸요 좀더 저렴해지면 좋겠다는 바램
,4,2020-06-02,비밀번호 오류,"비밀번호 찾기하고 새로운 비번 치면 기타 오류라고 뜨는데 무슨오류인가요 ㅠㅠ 쥬문하고싶어요,,,"
,5,2020-01-09,너무좋아요!,아프고 힘들고 시간없을때 너무너무 편해요. 감사합니다❤️
,5,2020-01-03,신선해요,샛별배송도 마음에들구
,5,2019-12-20,신선해 좋아요,가끔  새벽 배송시간이 늦기도 하지만 친절허게 성담도 해주고 좋아요.
,5,2019-12-17,마켓컬리는 사랑입니다,정말 빠른 배송입니다.
,5,2021-03-16,빠른배송,주문하면 신선하게 아침에 받아볼수 있어서 좋아요
,5,2021-02-12,마켓컬리짱,쇼핑이 간편하고 너무 만족합니다!!
,5,2021-01-14,마켓컬리짱 ㅠㅠ,지인추천으로 사용중인데 짱이에유...ㅠㅠ!!
,4,2021-01-16,로그인,비밀번호 입력이 틀리지 않게  했는데 로그인이 잘 안되네요
,5,2020-03-01,장보기가 쉬워졌어요,뭐먹늘지 집에서 고민할수있으니 넘나 좋아요
,4,2020-12-08,잘쓰고 있는데 버퍼링,잘쓰고있었는데 갑자기 앱 버퍼링이 너무 심해요
,2,2020-12-02,배송지 수취인 정보 입력 안 됨,장바구니에 담은 거
,4,2020-09-09,제품후기,전체적으로 빠른 배송이랑 쿠폰행사가 아주 마음에 들어요
,5,2020-01-20,만족합니다,물건의 종류가 좀 많아졌음좋겠네요^^
,1,2018-10-18,배송 가능 지역 좀 늘려주세요;,"유튜브 광고 보고 깔았더니 제주도는 배송이 불가능하다네요;; 기분 확 상했습니다. 앱 삭제하려고요, 배송 가능 지역 늘려주시면 너무 감사할 것 같은데 빠른 시일 내에 발전해주시길 바랍니다."
,5,2019-12-27,마켓컬리짱,포장너무깔끔하고 구매하는상품 전부다마음에들어요 짱짱짱
,5,2019-12-22,마켓컬리,물건도 신선해서 좋아합니다
,5,2019-12-13,쇼핑에 최적화된 앱,쇼핑에 최적화된 어플
,5,2021-03-12,처음에는,비싸게사는게 아닌가 싶어 걱정이 많았는데
,5,2021-01-07,좋아요^^,샛별 배송도 좋구 포장도 좋구 여러가지 제품을 주문할 수 있어요
,5,2021-01-06,코로나시기에. . .,넘 편한 장보기
,5,2020-09-25,물건들이 좋아보여요,물건사기 편해요~소분해서 알차게 잘 해놓아 좋아요 먹을것만 딱 사서~
,4,2020-11-17,요즘 자꾸 앱 오류 나네요,자꾸 잠시 뒤 시도하라고 하면서 앱이 안 들어가져요ㅠㅠ
,5,2020-07-05,빠르고 간편한 주문,지금까지는 매우 만족스럽습니다^^
,5,2020-05-21,편해요,근무 중 시간날때 너무 편해요
,5,2020-05-04,정말 자취생들에게 필수!,하루만에 신선한 요리가 오다니 정말 좋아요!
,5,2020-02-05,배송도 너무 빠르고 좋아요,배송도 빠른데다 종이포장이라 버리기도 편하고
,5,2021-01-14,"포장상태 최고예요, 제품상태도 최고구요 믿고 주문하셔도 후회하지않아요",포인터도 쑥쑥
,5,2020-09-23,사용후기,광고만보다가 처음사용해보니 너무 편하고 좋아요
